gene,lgu_Unaffected,lgcv_Unaffected,dropr_Unaffected,dist_Unaffected,lgu_CRC,lgcv_CRC,dropr_CRC,dist_CRC,mean_diff,dist_sign,dv_score,z_score,pval
AC254562.2,0.004227943,3.2036438,0.998211091234347,0.0006035058416564895,0.004987973,2.9657772,0.9968253968253968,1.364249901967123e-06,0.00076003,-1.0,-0.0006303926484452866,0.04426008077966456,0.9646970913955648
NFYC-AS1,0.0052971393,2.9239037,0.9964221824686941,0.0007374890638183805,0.0035760892,3.1224155,0.9978354978354979,2.2978767301779605e-06,-0.0017210501,-1.0,-0.0006304831829431866,0.04425132376218584,0.9647040716456172
AC008738.2,0.006704484,2.8792403,0.9964221824686941,0.0007054004074405981,0.014314921,2.4887333,0.9910533910533911,3.877032033784636e-06,0.0076104365,-1.0,-0.0006310503569386191,0.04419646343041518,0.9647478010744417
PLD5,0.022115605,2.3029375,0.9856887298747764,0.000833319372378749,0.012638336,2.5263057,0.9917748917748918,2.4412256411868103e-06,-0.009477269,-1.0,-0.0006321640672307442,0.044088738963823974,0.9648336690624864
NEK5,0.022610193,2.3572052,0.9874776386404294,0.002534017108587417,0.09505908,1.640727,0.93997113997114,0.0021727841480376708,0.07244889,-1.0,-0.0006326841308409198,0.0440384354195398,0.9648737665382952
VWA3B,0.02187548,2.3111262,0.9856887298747764,0.0007989331105881009,0.001999451,3.2795546,0.9984126984126984,0.0005289902780691121,-0.01987603,-1.0,-0.0006331548149769123,0.04399290814207702,0.9649100568789644
AMACR,0.007544409,2.835935,0.9946332737030411,0.0006729324227779507,0.014110399,2.484771,0.990909090909091,8.211990022079097e-07,0.0065659904,-1.0,-0.0006338053909703352,0.04392998068925193,0.9649602172284286
PODNL1,0.0061395788,2.9291856,0.9964221824686941,0.0005250172474837149,0.0030791336,3.1795895,0.9978354978354979,1.3750644574133511e-06,-0.0030604452,-1.0,-0.0006342623848648016,0.04388577761070903,0.964995452201175
AC090198.1,0.006908658,2.8754475,0.9964221824686941,0.0008000696531905207,0.012447249,2.5479655,0.9922077922077922,1.9312455117970676e-06,0.005538591,-1.0,-0.0006343685506011931,0.04387550864991743,0.9650036377619582
AC091906.1,0.003915347,3.203635,0.998211091234347,0.0004106605156569035,0.006515268,2.8381338,0.9955266955266955,0.00025062548306221835,0.0025999206,-1.0,-0.0006348302844103303,0.04383084709955901,0.9650392382752897
UBL7,0.007029636,2.87452,0.9964221824686941,0.0008721172242433199,0.018673947,2.3734617,0.9884559884559885,0.0006295243401260588,0.011644311,-1.0,-0.0006360269225104903,0.043715101378293854,0.965131501565248
AC009269.2,0.0039824382,3.2036388,0.998211091234347,0.00044131408458488266,0.0075974246,2.7829146,0.9949494949494949,0.0003030275314975305,0.0036149863,-1.0,-0.0006369775630565734,0.043623149955674456,0.9652047982642153
AC034102.5,0.0052917656,3.017783,0.9964221824686941,0.00030048476519986425,0.010926591,2.5888877,0.9926406926406927,3.750515652497256e-06,0.0056348257,-1.0,-0.000637220774279918,0.04359962516696679,0.9652235504885132
SSC4D,0.0038226468,3.2036417,0.998211091234347,0.00038890737648664413,0.06528055,1.794714,0.958008658008658,2.5616213795847673e-06,0.061457902,-1.0,-0.0006377221224015937,0.04355113189239988,0.9652622058065401
AP003119.2,0.0019064574,3.2036428,0.998211091234347,0.000596398472248795,0.004997818,2.9693644,0.996969696969697,0.00024061801850598058,0.0030913604,-1.0,-0.0006379258295816226,0.04353142816202711,0.9652779122132946
AL441992.1,0.002902719,3.2036366,0.998211091234347,6.135008295253102e-06,0.006255741,2.8667867,0.9959595959595959,4.923286376134364e-07,0.0033530223,-1.0,-0.0006382466551860524,0.04350039606386803,0.965302648813172
CYP2E1,0.002191579,3.2036366,0.998211091234347,0.0008772877116116659,0.006477543,2.8669786,0.9961038961038962,2.598251824100514e-06,0.004285964,-1.0,-0.000638798395002494,0.04344702861468168,0.9653451896575969
ATP5MPL,0.047553435,2.0000956,0.9731663685152058,0.002861721367619472,0.11836729,1.5438052,0.9258297258297258,0.0024051859980474197,0.07081386,-1.0,-0.0006388380342178249,0.04344319448173184,0.9653482459673617
ARHGAP5-AS1,0.007614951,2.873205,0.9964221824686941,0.0013199320296597772,0.017229708,2.4145744,0.9896103896103896,7.906374258397973e-06,0.009614756,-1.0,-0.0006388620659322676,0.04344086999605732,0.9653500988893415
PKIA-AS1,0.010589055,2.6924396,0.9946332737030411,0.0011058856977542773,0.008649749,2.7505462,0.9950937950937951,0.00069453856197019,-0.001939306,-1.0,-0.0006393045559941703,0.04339806981164004,0.9653842163205728
TOR1AIP2,0.26995096,1.2046165,0.8300536672629696,0.0009033041216814424,0.3088632,1.1133811,0.793939393939394,0.00029179196290016565,0.038912237,-1.0,-0.0006393744019531393,0.04339131390866716,0.9653896016782797
SNX27,0.10279306,1.6210861,0.9355992844364938,1.6056725877119127e-05,0.18810464,1.3301406,0.8766233766233766,1.1961905170338544e-05,0.085311584,-1.0,-0.0006395093196041531,0.04337826389728453,0.9654000042861701
MMP17,0.010154583,2.7052994,0.9946332737030411,0.0008672748675676615,0.02278844,2.2725024,0.9857142857142858,0.00031554755760609835,0.012633858,-1.0,-0.0006402546850855158,0.04330616785986524,0.9654574745955924
MXRA8,0.0019826381,3.2036405,0.998211091234347,0.0006710347328239118,0.00444767,3.0312061,0.9971139971139971,0.00011641637770741766,0.002465032,-1.0,-0.0006407826826549569,0.04325509689739711,0.9654981851803834
AC092803.2,0.0069717155,2.8729236,0.9964221824686941,8.237105824738686e-06,0.0033308738,3.1805887,0.997979797979798,1.93881819768167e-06,-0.0036408417,-1.0,-0.000641065694092059,0.04322772240304556,0.9655200064563225
KCNC3,0.0019758537,3.2036438,0.998211091234347,0.0006646345054751743,0.0039962875,3.078581,0.9975468975468975,1.0893617661118745e-06,0.0020204338,-1.0,-0.0006418886541896893,0.04314812096794173,0.9655834600081163
CCDC173,0.006817665,2.8852835,0.9964221824686941,8.039289622180934e-06,0.0047816853,3.0282695,0.9971139971139971,3.527949391064818e-06,-0.0020359796,-1.0,-0.0006419665216372812,0.0431405891804419,0.9655894639145346
TAS1R3,0.006666483,2.8864584,0.9964221824686941,0.0007102906570181144,0.0046000127,3.021068,0.9971139971139971,9.81231359093894e-05,-0.0020664702,-1.0,-0.0006422158440382809,0.043116473283474045,0.9656086877292556
HHIP-AS1,0.0040335255,3.20364,0.998211091234347,0.00046918493543037296,0.004776557,2.9825475,0.9966810966810967,0.00021391937174535466,0.0007430315,-1.0,-0.0006427878133061458,0.0430611491253667,0.9656527890615612
GPR34,0.0027241358,3.2036378,0.998211091234347,7.638954515381473e-06,0.01279348,2.5229685,0.9916305916305916,1.8922352780754723e-06,0.010069344,-1.0,-0.0006438398529291196,0.04295938980068504,0.9657339061922863
CA5A,0.004287145,3.0768173,0.9964221824686941,6.584879210596468e-06,0.0051350235,2.9543428,0.9966810966810967,7.685349732231514e-07,0.0008478784,-1.0,-0.0006444259600897631,0.042902698144253335,0.9657790979246128
EXOSC5,0.0026432876,3.2036304,0.998211091234347,8.35784417612743e-06,0.023291498,2.2529874,0.9851370851370851,2.6392616746049378e-06,0.020648211,-1.0,-0.0006450081367190857,0.0428463866714232,0.96582398670254
C6,0.008555649,2.767517,0.9946332737030411,0.000366290158107973,0.0030637032,3.2085147,0.997979797979798,3.0339108127834052e-06,-0.005491946,-1.0,-0.0006453248511061521,0.0428157522338592,0.9658484070374656
RPS10-NUDT3,0.0036930563,3.2036412,0.998211091234347,0.00039056460357338386,0.01733596,2.3836756,0.9884559884559885,0.00038856782634335446,0.013642904,-1.0,-0.0006454922633728065,0.042799559156311395,0.9658613154113449
AC012668.3,0.0042515756,3.2036397,0.998211091234347,0.0006207924872037984,0.012222484,2.5546398,0.9920634920634921,0.0001731724422558835,0.007970909,-1.0,-0.0006461564416769949,0.04273531600973544,0.9659125271701754
TDRKH,0.0043377015,3.0250309,0.9964221824686941,0.0008326895505432376,0.02189317,2.2771425,0.9854256854256854,4.9458044706488735e-06,0.017555468,-1.0,-0.0006465328624341481,0.04269890642856796,0.965941551319837
SEMA7A,0.018855382,2.3731549,0.9874776386404294,0.0007260873722930811,0.005407663,2.9203744,0.9963924963924964,2.3385507746106746e-06,-0.013447719,-1.0,-0.0006474162030838886,0.04261346463909679,0.9660096620108773
CXCL12,0.018666606,2.3988993,0.9892665474060823,0.0007363714081361058,0.003135495,3.2353196,0.9982683982683983,0.0006509133145492921,-0.0155311115,-1.0,-0.000647574026805743,0.042598199020764616,0.9660218311619739
AC069120.1,0.0028676032,3.2036474,0.998211091234347,6.41810581473782e-06,0.0044539166,3.0257063,0.9971139971139971,8.436082528193282e-07,0.0015863134,-1.0,-0.0006482089897321853,0.04253678175359932,0.9660707906740009
AGBL2,0.050593488,1.9525554,0.9695885509838998,0.0010904767731161743,0.033214755,2.1020386,0.9792207792207792,0.0005100919889085967,-0.017378733,-1.0,-0.0006487247155749269,0.04248689778313638,0.9661105563742101
AC005670.1,0.0016395351,3.2036405,0.998211091234347,0.00033859104548114783,0.0024103438,3.2520113,0.997979797979798,3.725311406762886e-06,0.0007708088,-1.0,-0.0006488308333680314,0.042476633459695316,0.9661187387327257
ARSK,0.017948033,2.43877,0.9892665474060823,0.0011027709508378758,0.023019338,2.2704184,0.9852813852813853,0.0004881301847353253,0.0050713047,-1.0,-0.0006488637173561,0.04247345273118886,0.9661212742986167
ADGRG5,0.015513414,2.5048838,0.9910554561717353,6.19551707403325e-06,0.010275765,2.6356199,0.9932178932178932,2.3906969806211893e-06,-0.0052376483,-1.0,-0.0006491187273882278,0.04244878669381755,0.9661409372154237
GPR137C,0.013188386,2.5636518,0.9928443649373881,0.0008323391878210188,0.015920298,2.4228075,0.98989898989899,0.00035146406361482934,0.0027319118,-1.0,-0.0006491780307914519,0.042443050527487286,0.966145509892925
AC040934.1,0.0025899163,3.20364,0.998211091234347,8.838486727198672e-06,0.059841998,1.8317059,0.9616161616161616,2.476660209757727e-06,0.057252083,-1.0,-0.0006496145309339592,0.04240082972253373,0.9661791669227613
Z69720.1,0.003999713,3.2036443,0.998211091234347,0.0004521562314418071,0.0031142877,3.1631658,0.9976911976911977,0.000254897500055902,-0.00088542514,-1.0,-0.0006501434207337407,0.04234967245841411,0.9662199478831206
IGF2BP3,0.008686714,2.6119967,0.9928443649373881,2.6848627489048983e-05,0.06349942,1.7922387,0.9581529581529582,2.1219086577169446e-05,0.054812707,-1.0,-0.0006505438061942231,0.04231094487327251,0.9662508203534905
AC092957.1,0.0037997894,3.0612097,0.9964221824686941,0.0009983872005083977,0.011137223,2.57865,0.9926406926406927,0.000402918516122424,0.0073374333,-1.0,-0.0006511832110261128,0.04224909795945822,0.9663001229647699
CCL4,0.004134091,3.2036412,0.998211091234347,0.0005338194423703584,0.006690208,2.908563,0.9965367965367965,9.922308022544255e-06,0.0025561168,-1.0,-0.0006511879034281306,0.04224864408333982,0.9663004847824568
AC087500.1,0.066019595,1.8268135,0.960644007155635,0.0010651981470987842,0.09598551,1.6281235,0.9388167388167388,4.851771891291805e-06,0.029965915,-1.0,-0.0006519608857656646,0.04217387678471283,0.9663600873323814
BAIAP2-DT,0.0021569533,3.2036393,0.998211091234347,0.0008431365728452919,0.023755154,2.2535558,0.9847041847041847,4.44752188333427e-06,0.021598201,-1.0,-0.0006524455540739444,0.04212699687765597,0.9663974588734323
SEC14L2,0.0064690867,2.8755932,0.9964221824686941,6.441745877171657e-06,0.009032578,2.6930323,0.9942279942279942,2.6143883709605437e-06,0.0025634915,-1.0,-0.0006527878232868447,0.04209389063032128,0.9664238504267368
AC005332.4,0.0073015457,2.8426085,0.9946332737030411,0.0007806244333905939,0.010256571,2.6287832,0.9932178932178932,0.00016238719615097575,0.002955025,-1.0,-0.0006532446422126172,0.04204970447575706,0.9664590746893542
ZFAT,0.08877315,1.6864152,0.9445438282647585,1.9153492035342684e-05,0.09483218,1.6253736,0.9382395382395382,1.3262307633101342e-05,0.006059028,-1.0,-0.0006532919640770675,0.04204512723278637,0.9664627235738386
BOLL,0.012609239,2.5774858,0.9928443649373881,0.0005510447990765168,0.004630793,2.9768553,0.9968253968253968,0.0003856691518766753,-0.007978446,-1.0,-0.0006539611349818507,0.04198040117315863,0.9665143219399632
LINC00539,0.0061173514,2.8829012,0.9964221824686941,6.26484966635833e-06,0.009845389,2.6543126,0.9936507936507937,7.98948148762406e-07,0.0037280377,-1.0,-0.0006540204412332736,0.04197466473133418,0.9665188949274923
EFHD1,0.004022619,3.2036405,0.998211091234347,0.0004631626077988932,0.007930639,2.7491639,0.9946608946608947,0.0002133974066592,0.00390802,-1.0,-0.0006552906552361876,0.04185180232547503,0.9666168388763701
ARHGEF25,0.01299057,2.566111,0.9928443649373881,0.0007779766676488679,0.0045278086,3.0259626,0.9972582972582973,1.52887009514402e-06,-0.008462761,-1.0,-0.000655658107803257,0.04181626019924614,0.9666451725860772
LINC00982,0.0065839603,2.8912349,0.9964221824686941,0.0006805398709058577,0.0036058887,3.1268156,0.9976911976911977,8.179147362820804e-07,-0.0029780716,-1.0,-0.0006559884348260866,0.0417843090692381,0.966670643637364
TMPRSS5,0.0015513032,3.2036366,0.998211091234347,0.0002568890876106471,0.0046123336,2.9695997,0.9968253968253968,4.307941357968044e-06,0.0030610305,-1.0,-0.0006562209125465494,0.04176182248667864,0.9666885696872078
ENPP6,0.0038780277,3.2036433,0.998211091234347,0.0004017847970020313,0.005839084,2.8792746,0.9959595959595959,2.970043158566752e-06,0.0019610561,-1.0,-0.000656222070303807,0.04176171050173615,0.9666886589603823
AL354822.1,0.004169714,3.2036495,0.998211091234347,0.000561673013135185,0.007896688,2.749575,0.9948051948051948,0.00018896323047840757,0.0037269737,-1.0,-0.0006570612961267947,0.041680535752099596,0.966753370695002
LACTB2-AS1,0.01232723,2.6040578,0.9928443649373881,7.2693919332520055e-06,0.015093603,2.4574084,0.9901875901875902,2.615806920416213e-06,0.0027663736,-1.0,-0.0006575887198475328,0.04162952029557934,0.9667940398414487
AC109454.2,0.00374681,3.203652,0.998211091234347,0.0003892766617531594,0.0028529754,3.2174106,0.9978354978354979,0.00030668649500378397,-0.0008938345,-1.0,-0.0006581357177038267,0.041576611516058806,0.966836218422293
MPV17L2,0.012568504,2.620706,0.9928443649373881,0.0014404588640339877,0.012992607,2.551022,0.9919191919191919,0.0008124215659400545,0.0004241038,-1.0,-0.0006587356666608645,0.04151858100144848,0.9668824801281712
COL6A3,0.028349431,2.2229888,0.9838998211091234,0.001276790617299659,0.020146992,2.3575346,0.9881673881673881,1.457038612129609e-05,-0.008202439,-1.0,-0.00065883900890834,0.041508585144748256,0.9668904487984313
MIIP,0.032593954,2.1362805,0.9803220035778175,6.482703180521146e-06,0.044999313,1.9659492,0.972005772005772,6.381844679914397e-06,0.012405358,-1.0,-0.0006595910034781419,0.04143584790375822,0.9669484348321649
LINC02233,0.0077498197,2.8143768,0.9946332737030411,0.000587160858290574,0.010912961,2.6117415,0.9929292929292929,2.409041925170421e-06,0.0031631417,-1.0,-0.0006604517577627429,0.041352590797461924,0.9670148075033023
ANKRD16,0.035790604,2.0900993,0.9767441860465116,0.0010643507151999931,0.052116863,1.8928441,0.9662337662337662,0.00042968355032249123,0.01632626,-1.0,-0.0006605239721413492,0.0413456058073163,0.9670203759567355
H1FX-AS1,0.009520903,2.7350328,0.9946332737030411,0.0006420823810024864,0.00644437,2.849006,0.9959595959595959,1.6380044383148483e-06,-0.0030765333,-1.0,-0.0006606535565206925,0.041333071660651755,0.9670303682171018
SERINC1,0.12414478,1.536747,0.9212880143112702,1.924443793335151e-05,0.22692786,1.2487336,0.8493506493506493,1.2798101745457537e-05,0.102783084,-1.0,-0.0006606843624309206,0.041330091935789154,0.967032743663711
PAMR1,0.004134091,3.2036412,0.998211091234347,0.0005338194423703584,0.0035754868,3.1203258,0.9975468975468975,1.2856571987508104e-06,-0.00055860425,-1.0,-0.0006611248386789622,0.04128748653903391,0.9670667088602416
TSPAN11,0.005370163,2.9239297,0.9964221824686941,0.0007022809845398135,0.0039257845,3.0460615,0.9971139971139971,3.6852516207393996e-06,-0.0014443784,-1.0,-0.0006614419875729159,0.04125681007346407,0.9670911643010471
CROCC,0.060473688,1.8690413,0.964221824686941,0.0013073883874660807,0.08978649,1.6605653,0.943001443001443,0.0010460738006298213,0.029312804,-1.0,-0.0006616700427044954,0.04123475126914441,0.9671087497157989
SYT2,0.007011122,2.8730836,0.9964221824686941,0.0008466810574009908,0.003113431,3.2034676,0.9981240981240981,0.0002926078291632598,-0.0038976911,-1.0,-0.000661940141134962,0.041208625795082734,0.9671295771254218
ADAMTS20,0.0066668456,2.8733752,0.9964221824686941,6.857690488427775e-06,0.0031848468,3.198063,0.997979797979798,2.1437378469757953e-06,-0.0034819988,-1.0,-0.0006627407733000682,0.04113118404606446,0.96719131435803
UNC93B1,0.116594166,1.5675629,0.9266547406082289,1.2062802266273423e-05,0.09353607,1.6355388,0.9392496392496392,5.611735908958634e-06,-0.023058094,-1.0,-0.0006629457623137038,0.0411113563293709,0.9672071212170301
STMND1,0.009670555,2.6998835,0.9946332737030411,7.969598366132016e-06,0.010137913,2.6484756,0.9937950937950938,2.7079581062069725e-06,0.00046735816,-1.0,-0.0006637476116446776,0.04103379684906759,0.9672689525535021
HIST1H2BF,0.0038597297,3.2036366,0.998211091234347,0.00039417555847949277,0.0095793605,2.6407619,0.9937950937950938,6.186790757565198e-06,0.005719631,-1.0,-0.000663824290199956,0.041026380058071986,0.9672748653174581
TTYH1,0.0035385273,3.203644,0.998211091234347,3.954895968603777e-06,0.0042486205,3.0107715,0.996969696969697,3.738866968059952e-06,0.0007100932,-1.0,-0.0006641179101708514,0.04099797944530142,0.9672975066785232
UTP4,0.029240038,2.172228,0.9821109123434705,1.3999305904839924e-05,0.10325445,1.5895792,0.933044733044733,1.1583824281623457e-05,0.07401441,-1.0,-0.0006648556637277317,0.04092661967700921,0.9673543957884649
GGT5,0.016350884,2.4433193,0.9892665474060823,0.0005366825905642395,0.0062576025,2.8768253,0.9961038961038962,0.00015176681991795258,-0.010093281,-1.0,-0.0006650262635678559,0.04091011827901741,0.9673675509815882
MAMLD1,0.011735983,2.6059077,0.9928443649373881,0.00019915395733289767,0.0050367904,2.9267576,0.9965367965367965,4.845472252054926e-06,-0.006699193,-1.0,-0.0006660231256084312,0.040813696047540066,0.9674444205901589
ZBTB42,0.0051933588,3.0238173,0.9964221824686941,0.0007406939148356704,0.028615996,2.1653352,0.9815295815295815,0.00039628811144659285,0.023422638,-1.0,-0.0006673738008315884,0.04068305096956836,0.9675485737753056
AL121594.1,0.004187855,3.2036414,0.998211091234347,0.000572527231585322,0.004242879,3.0572226,0.9971139971139971,0.00022211720056376717,5.5023935e-05,-1.0,-0.0006686152422782784,0.040562971610874715,0.9676443042204439
FOXP4,0.05414512,1.9055065,0.9660107334525939,0.0007350861769041548,0.15349807,1.4178913,0.898989898989899,1.3372618511845236e-05,0.09935295,-1.0,-0.0006686666735182707,0.04055799688546051,0.9676482702133717
MUC20,0.00057672,3.2036443,0.998211091234347,7.54709136216702e-05,0.0052508153,2.9406002,0.9965367965367965,1.3710885059936865e-06,0.004674095,-1.0,-0.0006688295877958587,0.040542238879291995,0.9676608329504255
NOS1,0.0038706805,3.203646,0.998211091234347,0.00040086069754405605,0.008470106,2.7189965,0.9942279942279942,0.0002894060770381737,0.0045994255,-1.0,-0.0006688787668967248,0.040537481993730556,0.9676646252783836
TMEM150A,0.006883394,2.872918,0.9964221824686941,7.753103844640516e-06,0.019597063,2.3507285,0.9878787878787879,6.375515431280429e-06,0.012713669,-1.0,-0.0006692551483172502,0.04050107621742801,0.9676936490496482
AL355490.2,0.0026155987,3.2036412,0.998211091234347,8.605524607736453e-06,0.0069117905,2.8004713,0.9953823953823954,3.419578378595213e-06,0.004296192,-1.0,-0.0006695999329999408,0.04046772665938381,0.9677202363500732
TRAC,0.019610025,2.3731616,0.9874776386404294,0.000609018328926445,0.008000245,2.766018,0.9950937950937951,3.7375850596734087e-06,-0.01160978,-1.0,-0.0006718903934619917,0.04024618014655427,0.9678968610003749
SMIM10L1,0.02801038,2.1862307,0.9821109123434705,1.4795240856453644e-05,0.07134381,1.7492455,0.9533910533910533,1.0395838081479096e-05,0.04333343,-1.0,-0.0006719239033239687,0.040242938879922766,0.9678994450635239
AC009021.1,0.009925215,2.710636,0.9946332737030411,0.0007307171192610594,0.012499064,2.5529773,0.9922077922077922,3.5541254061572195e-06,0.0025738496,-1.0,-0.0006720811190633285,0.04022773206915517,0.9679115685258528
C8orf89,0.010894253,2.602386,0.9928443649373881,7.712301230589567e-06,0.005970016,2.8803685,0.9961038961038962,1.238559999602599e-06,-0.004924237,-1.0,-0.000672221455307498,0.04021415794026953,0.9679223903568057
TIFA,0.006314835,2.8882134,0.9964221824686941,0.0005734417152478905,0.009824496,2.6400037,0.9935064935064936,0.00031379347595538636,0.0035096607,-1.0,-0.0006729636531206351,0.04014236829794451,0.9679796239894605
CAVIN4,0.0035137662,3.2036412,0.998211091234347,3.871479556477953e-06,0.0039445474,3.050046,0.9971139971139971,3.3905873489074574e-06,0.00043078116,-1.0,-0.0006731179412594284,0.04012744466154609,0.96799152174216
FOSB,0.018819274,2.404121,0.9892665474060823,9.031285718409952e-06,0.005494391,2.949104,0.9966810966810967,2.7070532169634e-06,-0.013324883,-1.0,-0.000673264156963629,0.04011330183746191,0.9680027970049085
LINC00882,0.003024306,3.2036312,0.998211091234347,5.215305289941148e-06,0.016849991,2.4010942,0.9888888888888889,2.924766124059635e-06,0.013825685,-1.0,-0.000674014299990842,0.04004074368832292,0.9680606435575616
AL031705.1,0.0039459225,3.2036443,0.998211091234347,0.00042652192969759963,0.0034776824,3.1247714,0.9975468975468975,2.8352081035583906e-06,-0.00046824012,-1.0,-0.0006741734254750986,0.0400253521560422,0.9680729143867037
C2orf69,0.007622428,2.7567654,0.9946332737030411,0.0014815318026713128,0.0635014,1.7998694,0.9587301587301588,1.0088514186459877e-05,0.055878974,-1.0,-0.0006742214790406358,0.04002070413873294,0.9680766199988602
AC016735.1,0.0039241975,3.2036355,0.998211091234347,0.00041419996138373344,0.019051434,2.3395798,0.9875901875901876,4.110091101354968e-06,0.015127237,-1.0,-0.0006751355316720928,0.039932291709705185,0.9681471065654232
PPP1R36,0.04462605,2.0015078,0.9731663685152058,0.00048092354727844583,0.021544216,2.2809956,0.986002886002886,5.804525023124496e-06,-0.023081833,-1.0,-0.0006752825347362229,0.03991807272763897,0.9681584426331225
CBR3,0.00831843,2.7793489,0.9946332737030411,0.00047297117091554553,0.06967462,1.7595555,0.9545454545454546,1.0124579940470707e-05,0.061356187,-1.0,-0.0006757105532410391,0.039876672315477465,0.9681914491024832
BTBD19,0.0035128228,3.2036414,0.998211091234347,3.868507749526545e-06,0.004172925,3.0218573,0.996969696969697,3.7054358055974643e-06,0.0006601021,-1.0,-0.0006768057790316714,0.03977073577621135,0.9682759072327571
MRPL38,0.004575476,3.1207485,0.9964221824686941,7.078706143091053e-06,0.0075702327,2.802424,0.9953823953823954,4.5998745469610304e-06,0.0029947567,-1.0,-0.0006774911214862273,0.03970444551125521,0.9683287574679387
PDCD2L,0.0020868683,3.2036417,0.998211091234347,0.0007739550350099718,0.026177777,2.2040143,0.9832611832611833,0.00013428359759543485,0.024090908,-1.0,-0.0006775324001594968,0.0397004528005018,0.9683319406803916
MEIOB,0.0038706805,3.2036483,0.998211091234347,0.00040188120580537565,0.0039089895,3.034116,0.9972582972582973,4.803563664485535e-06,3.8309023e-05,-1.0,-0.0006775742891552781,0.03969640105584389,0.9683351709584924
RNF26,0.009183994,2.7298357,0.9946332737030411,0.0006664988732662976,0.016895987,2.406331,0.9891774891774892,0.00027960476087322296,0.0077119935,-1.0,-0.0006776574516879469,0.03968835709725298,0.9683415840550011
AC005726.5,0.0067123813,2.8785064,0.9964221824686941,0.0007195526169160944,0.0068345433,2.8132596,0.9956709956709957,0.00023991664241643888,0.00012216205,-1.0,-0.0006777521964217953,0.039679192841531985,0.9683488903179278
CAPN10-DT,0.0038978094,3.2036414,0.998211091234347,0.0004070852423438248,0.01316818,2.510676,0.9911976911976912,0.00029535710388127007,0.009270371,-1.0,-0.0006780435932447124,0.03965100726442358,0.9683713614706255
CD4,0.017503865,2.4016724,0.9892665474060823,0.000852357987770021,0.0035881647,3.1107163,0.9976911976911977,1.8682341744317164e-06,-0.013915701,-1.0,-0.0006782702965449357,0.03962907921700972,0.9683888437804429
PIK3R5,0.12018613,1.5609809,0.9266547406082289,0.0010010928906122355,0.004935274,3.0077178,0.9971139971139971,0.00032393480778667523,-0.115250856,-1.0,-0.0006787393673537815,0.03958370798982998,0.9684250163995956
LINC02115,0.004002388,3.203642,0.998211091234347,0.0004526772212575353,0.0034709566,3.1000905,0.9975468975468975,0.0003483622877127275,-0.0005314315,-1.0,-0.0006799800158363077,0.03946370533119216,0.968520689912014
BLOC1S2,0.025524372,2.286239,0.9856887298747764,0.0017441603446845106,0.034962457,2.0871944,0.9783549783549783,0.0011044363303427326,0.009438084,-1.0,-0.000680441941670204,0.03941902520709433,0.9685563117753608
NAPSA,0.009259933,2.7209556,0.9946332737030411,0.0006325379482588509,0.006266583,2.8847976,0.9962481962481963,0.0002777548057876127,-0.0029933495,-1.0,-0.0006807975218327299,0.03938463144813442,0.9685837327307854
AC005165.1,0.021417264,2.3498638,0.9874776386404294,9.851424731535085e-06,0.028231945,2.1729765,0.9821067821067822,3.9416991920056145e-06,0.006814681,-1.0,-0.0006809224946974214,0.03937254335369689,0.9685933701595579
PDHA1,0.11826668,1.5560409,0.9266547406082289,2.3893448724827166e-05,0.10582411,1.5740126,0.9307359307359307,2.350038101902153e-05,-0.012442566,-1.0,-0.0006809941639932763,0.039365611087090815,0.9685988970232842
AC008915.2,0.01829023,2.3996048,0.9892665474060823,5.948562051842873e-06,0.0064909924,2.8346236,0.9956709956709957,1.9522268738532736e-06,-0.011799237,-1.0,-0.0006810420388161377,0.03936098035880146,0.9686025889485215
CHMP7,0.05434702,1.9212717,0.9677996422182469,0.0014472666202465642,0.064113565,1.8107917,0.9593073593073593,0.0012053371444724636,0.009766545,-1.0,-0.0006832881548313795,0.03914372309597937,0.9687758016739936
FP565260.1,0.0019143041,3.203642,0.998211091234347,0.0006040027553076519,0.0032301543,3.167882,0.997979797979798,0.00024564468748738456,0.0013158502,-1.0,-0.0006836689302521115,0.039106892306698324,0.9688051659082841
LINC00457,0.0047098985,3.0878747,0.9964221824686941,4.688701104814337e-06,0.009175743,2.7018888,0.9945165945165945,4.012551371393451e-06,0.0044658445,-1.0,-0.0006841705153849813,0.0390583761070452,0.9688438466821303
AL162231.2,0.0054811668,2.873928,0.9964221824686941,1.1824757732575174e-05,0.008380277,2.6983905,0.9943722943722944,5.819572583824344e-06,0.0028991103,-1.0,-0.0006859832419462042,0.03888303876549039,0.9689836394466393
AL158071.5,0.004226381,3.2036488,0.998211091234347,0.0006037240993320961,0.010817973,2.601733,0.9930735930735931,0.0002166561932195805,0.006591592,-1.0,-0.0006860114792949523,0.03888030748667098,0.9689858170451884
CNOT9,0.10684727,1.5966753,0.9320214669051878,3.1980111974776757e-05,0.21376154,1.2704564,0.8577200577200578,3.082357361270226e-05,0.10691427,-1.0,-0.0006869039863629338,0.03879397906849345,0.9690546452300199
AC006449.6,0.009344222,2.709292,0.9946332737030411,8.099799034253581e-06,0.011729155,2.5757618,0.9927849927849928,2.7358546520928803e-06,0.0023849327,-1.0,-0.0006886316750694001,0.038626867077470546,0.9691878814429973
AC016588.2,0.0100704,2.692772,0.9946332737030411,0.0008914782986393592,0.01970253,2.333571,0.9875901875901876,2.190050442209187e-06,0.009632129,-1.0,-0.0006891857817361493,0.03857327069290604,0.9692306133243795
